"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","dewp","max","min","NUM_COLLISIONS"
"1051",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,46.4,29.4,55,42.1,0.852130325814536
"1052",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,45.7,29.7,51.1,39.9,0.788220551378446
"1053",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,46.5,31.9,53.1,39,0.607769423558897
"1054",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,48,31.1,54,39,0.837092731829574
"1055",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,44.6,30.3,54,41,0.774436090225564
"1056",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,45.8,34.4,53.1,39.9,0.720551378446115
"1057",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,54.9,43.5,60.1,39.9,0.837092731829574
"1058",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,55.2,43.9,61,50,0.869674185463659
"1059",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,59.6,45.6,66,50,0.724310776942356
"1060",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,61.8,48.3,66.9,55,0.68796992481203
"1061",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,56.8,49.5,66.9,53.1,0.798245614035088
"1062",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,61.8,45.6,68,53.1,0.946115288220551
"1063",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,50.6,33.7,68,46,0.843358395989975
"1064",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,54.7,48.7,59,46,0.933583959899749
"1065",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,51.9,41.2,59,43,0.961152882205514
"1066",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,38.2,16.7,57,35.1,0.781954887218045
"1067",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,38.6,16.5,43,34,0.6265664160401
"1068",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,45,27.3,54,39,0.766917293233083
"1069",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,57.2,49.2,62.6,55,0.87593984962406
"1070",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,66.4,60.6,71.1,52,0.755639097744361
"1071",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,54.5,38.9,61,50,0.494987468671679
"1072",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,52,47.1,61,46,0.649122807017544
"1073",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,43.6,28.6,61,37.9,0.614035087719298
"1074",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,39.3,34.5,46,33.8,0.667919799498747
"1075",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,41.3,37.2,46,34,0.62781954887218
"1076",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,46.5,42.7,48,45,0.660401002506266
